3/5/21,PR,0,0,0,91833
3/5/21,RI,9020,0,0,0
3/5/21,SC,20605,0,0,230793
3/5/21,SD,6681,0,0,109237
3/5/21,TN,18837,0,0,755474
3/5/21,TX,0,0,0,2470308
3/5/21,UT,14841,2339,820,357312
3/5/21,VA,24514,0,0,0
3/5/21,VI,0,0,0,2559
3/5/21,VT,0,0,0,13145
3/5/21,WA,19500,0,0,0
3/5/21,WI,26387,2268,0,552311
3/5/21,WV,0,0,0,124502
3/5/21,WY,1391,0,0,53550
3/4/21,AK,1290,0,0,0
3/4/21,AL,45807,2666,1513,295690
3/4/21,AR,14876,0,1525,314207
3/4/21,AZ,57747,0,0,0
3/4/21,CA,0,0,0,0
3/4/21,CO,23791,0,0,0
3/4/21,CT,0,0,0,0
3/4/21,DC,0,0,0,29287
3/4/21,DE,0,0,0,0
3/4/21,FL,81600,0,0,0
3/4/21,GA,56512,9221,0,0
3/4/21,GU,0,0,0,7590
3/4/21,HI,2225,0,0,0
3/4/21,IA,0,0,0,318560
3/4/21,ID,7144,1241,0,95222
3/4/21,IL,0,0,0,0
3/4/21,IN,43044,7567,0,0
3/4/21,KS,9355,2541,411,0
3/4/21,KY,19364,4020,0,47992
3/4/21,LA,0,0,0,415954
3/4/21,MA,19713,0,0,508745
3/4/21,MD,35304,0,0,9691
3/4/21,ME,1549,0,0,12827
3/4/21,MI,0,0,0,541258
3/4/21,MN,25896,5344,0,473728
3/4/21,MO,0,0,0,0
3/4/21,MP,4,0,0,29
3/4/21,MS,9162,0,0,278162
3/4/21,MT,4608,0,0,97499
3/4/21,NC,0,0,0,0
3/4/21,ND,3875,567,0,98071
3/4/21,NE,6157,0,0,156048
3/4/21,NH,1127,348,0,72809
3/4/21,NJ,64137,0,0,0
3/4/21,NM,13215,0,0,151708
3/4/21,NV,0,0,0,0
3/4/21,NY,0,0,0,0
3/4/21,OH,50695,7181,0,919296
3/4/21,OK,24103,0,0,409728
3/4/21,OR,8682,0,0,0
3/4/21,PA,0,0,0,856709
3/4/21,PR,0,0,0,91530
3/4/21,RI,9002,0,0,0
3/4/21,SC,20542,0,0,230793
3/4/21,SD,6664,0,0,109113
3/4/21,TN,18779,0,0,754465
3/4/21,TX,0,0,0,2458818
3/4/21,UT,14783,2331,818,355033
3/4/21,VA,24414,0,0,0
3/4/21,VI,0,0,0,2547
3/4/21,VT,0,0,0,12990
3/4/21,WA,19466,0,0,0
3/4/21,WI,26330,2266,0,551885
3/4/21,WV,0,0,0,124050
3/4/21,WY,1389,0,0,53481
3/3/21,AK,1285,0,0,0
3/3/21,AL,45723,2662,1510,295690
3/3/21,AR,14826,0,1521,313799
3/3/21,AZ,57697,0,0,0
3/3/21,CA,0,0,0,0
3/3/21,CO,23735,0,0,0
3/3/21,CT,0,0,0,0
3/3/21,DC,0,0,0,29213
3/3/21,DE,0,0,0,0
3/3/21,FL,81278,0,0,0
3/3/21,GA,56369,9186,0,0
3/3/21,GU,0,0,0,7583
3/3/21,HI,2226,0,0,0
3/3/21,IA,0,0,0,317731
3/3/21,ID,7131,1239,0,94936
3/3/21,IL,0,0,0,0
3/3/21,IN,42955,7555,0,0
3/3/21,KS,9355,2541,411,0
3/3/21,KY,19304,4008,0,47927
3/3/21,LA,0,0,0,415954
3/3/21,MA,19713,0,0,494740
3/3/21,MD,35223,0,0,9685
3/3/21,ME,1545,0,0,12820
3/3/21,MI,0,0,0,541258
3/3/21,MN,25863,5340,0,473252
3/3/21,MO,0,0,0,0
3/3/21,MP,4,0,0,29
3/3/21,MS,9162,0,0,278162
3/3/21,MT,4600,0,0,97327
3/3/21,NC,0,0,0,0
3/3/21,ND,3871,567,0,98014
3/3/21,NE,6147,0,0,155933
3/3/21,NH,1123,347,0,72600
3/3/21,NJ,64050,0,0,0
3/3/21,NM,13190,0,0,150168
3/3/21,NV,0,0,0,0
3/3/21,NY,0,0,0,0
3/3/21,OH,50613,7174,0,916592
3/3/21,OK,24064,0,0,408963
3/3/21,OR,8653,0,0,0
3/3/21,PA,0,0,0,844569
3/3/21,PR,0,0,0,91338
3/3/21,RI,8982,0,0,0
3/3/21,SC,20501,0,0,230793
3/3/21,SD,6654,0,0,108947
3/3/21,TN,18742,0,0,752966
3/3/21,TX,0,0,0,2450229
3/3/21,UT,14783,2331,818,355033
3/3/21,VA,24354,0,0,0
3/3/21,VI,0,0,0,2539
3/3/21,VT,0,0,0,12842
3/3/21,WA,19433,0,0,0
3/3/21,WI,26279,2264,0,551329
3/3/21,WV,0,0,0,123656
3/3/21,WY,1388,0,0,53375
3/2/21,AK,1286,0,0,0
3/2/21,AL,45699,2659,1509,285130
3/2/21,AR,14795,0,1519,313426
3/2/21,AZ,57591,0,0,0
3/2/21,CA,0,0,0,0
3/2/21,CO,23593,0,0,0
3/2/21,CT,0,0,0,0
3/2/21,DC,0,0,0,29111
3/2/21,DE,0,0,0,0
3/2/21,FL,80972,0,0,0
3/2/21,GA,56251,9158,0,0
3/2/21,GU,0,0,0,7580
3/2/21,HI,2226,0,0,0
3/2/21,IA,0,0,0,316185
3/2/21,ID,7111,1234,0,94707
3/2/21,IL,0,0,0,0
3/2/21,IN,42862,7535,0,0
3/2/21,KS,9290,2521,411,0
3/2/21,KY,19234,3993,0,47787
3/2/21,LA,0,0,0,408463
3/2/21,MA,19444,0,0,494740
3/2/21,MD,35152,0,0,9677
3/2/21,ME,1536,0,0,12811
3/2/21,MI,0,0,0,541258
3/2/21,MN,25826,5329,0,472470
3/2/21,MO,0,0,0,0
3/2/21,MP,4,0,0,29
3/2/21,MS,9162,0,0,278162
3/2/21,MT,4591,0,0,97199
3/2/21,NC,0,0,0,0
3/2/21,ND,3874,566,0,97934
3/2/21,NE,6140,0,0,155712
3/2/21,NH,1119,346,0,72359
3/2/21,NJ,63917,0,0,0
3/2/21,NM,13148,0,0,148641
3/2/21,NV,0,0,0,0
3/2/21,NY,0,0,0,0
3/2/21,OH,50503,7160,0,914893
3/2/21,OK,23999,0,0,407934
3/2/21,OR,8621,0,0,0
3/2/21,PA,0,0,0,851608
3/2/21,PR,0,0,0,91134
3/2/21,RI,8966,0,0,0
3/2/21,SC,20428,0,0,230793
3/2/21,SD,6640,0,0,108789
3/2/21,TN,18679,0,0,751776
3/2/21,TX,0,0,0,2441822
3/2/21,UT,14753,2324,818,353737
3/2/21,VA,24258,0,0,0
3/2/21,VI,0,0,0,2511
3/2/21,VT,0,0,0,12759
3/2/21,WA,19372,0,0,0
3/2/21,WI,26222,2259,0,550730
3/2/21,WV,0,0,0,123191
3/2/21,WY,1385,0,0,53339
3/1/21,AK,1279,0,0,0
3/1/21,AL,45648,2651,1508,285130
3/1/21,AR,14763,0,1520,313002
3/1/21,AZ,57589,0,0,0
3/1/21,CA,0,0,0,0
3/1/21,CO,23550,0,0,0
3/1/21,CT,0,0,0,0
3/1/21,DC,0,0,0,29019
3/1/21,DE,0,0,0,0
3/1/21,FL,80659,0,0,0
3/1/21,GA,56089,9132,0,0
3/1/21,GU,0,0,0,7564
3/1/21,HI,2214,0,0,0
3/1/21,IA,0,0,0,315443
3/1/21,ID,7076,1231,0,94230
3/1/21,IL,0,0,0,0
3/1/21,IN,42815,7514,0,0
3/1/21,KS,9290,2521,411,0
3/1/21,KY,19143,3976,0,47592
3/1/21,LA,0,0,0,408463
3/1/21,MA,19444,0,0,494740
3/1/21,MD,35069,0,0,9669
3/1/21,ME,1529,0,0,12805
3/1/21,MI,0,0,0,541258
3/1/21,MN,25727,5308,0,471647
3/1/21,MO,0,0,0,0
3/1/21,MP,4,0,0,29
3/1/21,MS,9012,0,0,273437
3/1/21,MT,4584,0,0,97037
3/1/21,NC,0,0,0,0
3/1/21,ND,3871,565,0,97836
3/1/21,NE,6106,0,0,155333
3/1/21,NH,1118,345,0,72055
3/1/21,NJ,63777,0,0,0
3/1/21,NM,13127,0,0,147446
3/1/21,NV,0,0,0,0
3/1/21,NY,0,0,0,0
3/1/21,OH,50382,7148,0,911474
3/1/21,OK,23995,0,0,407665
3/1/21,OR,8570,0,0,0
3/1/21,PA,0,0,0,849275
3/1/21,PR,0,0,0,90891
3/1/21,RI,8947,0,0,0
3/1/21,SC,20406,0,0,230793
3/1/21,SD,6632,0,0,108664
3/1/21,TN,18620,0,0,750755
3/1/21,TX,0,0,0,2429453
3/1/21,UT,14724,2309,813,352814
3/1/21,VA,24158,0,0,0
3/1/21,VI,0,0,0,2511
3/1/21,VT,0,0,0,12626
3/1/21,WA,19319,0,0,0
3/1/21,WI,26158,2256,0,550280
3/1/21,WV,0,0,0,122751
3/1/21,WY,1384,0,0,53248
2/28/21,AK,1277,0,0,0
2/28/21,AL,45428,2650,1508,285130
2/28/21,AR,14763,0,1520,312758
2/28/21,AZ,57599,0,0,0
2/28/21,CA,0,0,0,0
2/28/21,CO,23476,0,0,0
2/28/21,CT,0,0,0,0
2/28/21,DC,0,0,0,28881
2/28/21,DE,0,0,0,0
2/28/21,FL,80572,0,0,0
2/28/21,GA,56039,9126,0,0
2/28/21,GU,0,0,0,7564
2/28/21,HI,2214,0,0,0
2/28/21,IA,0,0,0,315134
2/28/21,ID,7076,1231,0,94230
2/28/21,IL,0,0,0,0
2/28/21,IN,42775,7508,0,0
2/28/21,KS,9249,2510,411,0
2/28/21,KY,19101,3970,0,47544
2/28/21,LA,0,0,0,408463
2/28/21,MA,19444,0,0,494740
2/28/21,MD,35000,0,0,9667
2/28/21,ME,1527,0,0,12800
2/28/21,MI,0,0,0,541258
2/28/21,MN,25719,5306,0,470819
2/28/21,MO,0,0,0,0
2/28/21,MP,4,0,0,29
2/28/21,MS,9012,0,0,273437
2/28/21,MT,4581,0,0,96982
2/28/21,NC,0,0,0,0
2/28/21,ND,3867,565,0,97759
2/28/21,NE,6102,0,0,154909
2/28/21,NH,1118,345,0,71722
2/28/21,NJ,63713,0,0,0
2/28/21,NM,13108,0,0,146013
2/28/21,NV,0,0,0,0
2/28/21,NY,0,0,0,0
2/28/21,OH,50279,7134,0,909524
2/28/21,OK,23985,0,0,407312
2/28/21,OR,8570,0,0,0
2/28/21,PA,0,0,0,836727
2/28/21,PR,0,0,0,90896
2/28/21,RI,8900,0,0,0
2/28/21,SC,20387,0,0,230793
2/28/21,SD,6626,0,0,108606
2/28/21,TN,18605,0,0,749863
2/28/21,TX,0,0,0,2422369
2/28/21,UT,14695,2308,813,352303
2/28/21,VA,24115,0,0,0
2/28/21,VI,0,0,0,2511
2/28/21,VT,0,0,0,12532
2/28/21,WA,19319,0,0,0
2/28/21,WI,26127,2254,0,549668
2/28/21,WV,0,0,0,121797
2/28/21,WY,1382,0,0,53132
2/27/21,AK,1277,0,0,0
2/27/21,AL,45428,2650,1508,285130
2/27/21,AR,14763,0,1520,309268
2/27/21,AZ,57508,0,0,0
2/27/21,CA,0,0,0,0
2/27/21,CO,23459,0,0,0
2/27/21,CT,0,0,0,0
2/27/21,DC,0,0,0,28842
2/27/21,DE,0,0,0,0
2/27/21,FL,80467,0,0,0
2/27/21,GA,55963,9115,0,0
2/27/21,GU,0,0,0,7564
2/27/21,HI,2214,0,0,0
2/27/21,IA,0,0,0,314750
2/27/21,ID,7065,1229,0,93975
2/27/21,IL,0,0,0,0
2/27/21,IN,42736,7497,0,0
2/27/21,KS,9249,2510,411,0
2/27/21,KY,19090,3968,0,47525
2/27/21,LA,0,0,0,408463
2/27/21,MA,19444,0,0,494740
2/27/21,MD,34927,0,0,9659
2/27/21,ME,1525,0,0,12798
2/27/21,MI,0,0,0,541258
2/27/21,MN,25714,5304,0,469959
2/27/21,MO,0,0,0,0
2/27/21,MP,4,0,0,29
2/27/21,MS,9012,0,0,273437
2/27/21,MT,4579,0,0,96724
2/27/21,NC,0,0,0,0
2/27/21,ND,3866,565,0,97678
2/27/21,NE,6099,0,0,154339
2/27/21,NH,1114,345,0,71324
2/27/21,NJ,63664,0,0,0
2/27/21,NM,13097,0,0,143774
2/27/21,NV,0,0,0,0
2/27/21,NY,0,0,0,0
2/27/21,OH,50197,7130,0,907410
2/27/21,OK,23909,0,0,406494
2/27/21,OR,8570,0,0,0
2/27/21,PA,0,0,0,836727
2/27/21,PR,0,0,0,90738
2/27/21,RI,8900,0,0,0
2/27/21,SC,20340,0,0,230793
2/27/21,SD,6610,0,0,108497
2/27/21,TN,18586,0,0,748739
2/27/21,TX,0,0,0,2417585
2/27/21,UT,14664,2308,813,351396
2/27/21,VA,24091,0,0,0
2/27/21,VI,0,0,0,2511
2/27/21,VT,0,0,0,12436
2/27/21,WA,19275,0,0,0
2/27/21,WI,26088,2254,0,548884
2/27/21,WV,0,0,0,121797
2/27/21,WY,1381,0,0,52998
2/26/21,AK,1277,0,0,0
2/26/21,AL,45428,2650,1507,285130
2/26/21,AR,14747,0,1518,308725
2/26/21,AZ,57460,0,0,0
2/26/21,CA,0,0,0,0
2/26/21,CO,23438,0,0,0
2/26/21,CT,0,0,0,0
2/26/21,DC,0,0,0,28757
2/26/21,DE,0,0,0,0
2/26/21,FL,80238,0,0,0
2/26/21,GA,55778,9087,0,0
2/26/21,GU,0,0,0,7564
2/26/21,HI,2214,0,0,0
2/26/21,IA,0,0,0,313771
2/26/21,ID,7057,1228,0,93679
2/26/21,IL,0,0,0,0
2/26/21,IN,42708,7490,0,0
2/26/21,KS,9249,2510,411,0
2/26/21,KY,18981,3950,0,47391
2/26/21,LA,0,0,0,408463
2/26/21,MA,19444,0,0,494740
2/26/21,MD,34848,0,0,9643
2/26/21,ME,1519,0,0,12794
2/26/21,MI,0,0,0,529080
2/26/21,MN,25683,5295,0,469149
2/26/21,MO,0,0,0,0
2/26/21,MP,4,0,0,29
2/26/21,MS,9012,0,0,273437
2/26/21,MT,4571,0,0,96362
2/26/21,NC,0,0,0,0
2/26/21,ND,3864,563,0,97562
2/26/21,NE,6088,0,0,153937
2/26/21,NH,1109,344,0,70899
2/26/21,NJ,63560,0,0,0
2/26/21,NM,13079,0,0,141833
2/26/21,NV,0,0,0,0
2/26/21,NY,0,0,0,0
2/26/21,OH,50118,7119,0,904270
2/26/21,OK,23879,0,0,405367
2/26/21,OR,8551,0,0,0
2/26/21,PA,0,0,0,833702
2/26/21,PR,0,0,0,90491
2/26/21,RI,8900,0,0,0
2/26/21,SC,20275,0,0,230793
2/26/21,SD,6591,0,0,108284
2/26/21,TN,18553,0,0,746954
2/26/21,TX,0,0,0,2393568
2/26/21,UT,14628,2303,811,350198
2/26/21,VA,23978,0,0,0
2/26/21,VI,0,0,0,2501
2/26/21,VT,0,0,0,12286
2/26/21,WA,19224,0,0,0
